Country,Code,Year,Start Month,Start Day,End Month,End Day,Start Date (Temp),End Date (Temp),Start Date (String),End Date (String),Consumer Price Index (CPI)
Russia,RUS,2012,9,1,9,30,9/1/2012,9/30/2012,9/3/2012,9/28/2012,115.72
Russia,RUS,2012,10,1,10,31,10/1/2012,10/31/2012,10/1/2012,10/31/2012,116.25
Russia,RUS,2012,11,1,11,30,11/1/2012,11/30/2012,11/1/2012,11/30/2012,116.65
Russia,RUS,2012,12,1,12,31,12/1/2012,12/31/2012,12/3/2012,12/31/2012,117.28
Russia,RUS,2013,1,1,1,31,1/1/2013,1/31/2013,1/1/2013,1/31/2013,118.41
Russia,RUS,2013,2,1,2,28,2/1/2013,2/28/2013,2/1/2013,2/28/2013,119.08
Russia,RUS,2013,3,1,3,31,3/1/2013,3/31/2013,3/1/2013,3/29/2013,119.48
Russia,RUS,2013,4,1,4,30,4/1/2013,4/30/2013,4/1/2013,4/30/2013,120.09
Russia,RUS,2013,5,1,5,31,5/1/2013,5/31/2013,5/1/2013,5/31/2013,120.88
Russia,RUS,2013,6,1,6,30,6/1/2013,6/30/2013,6/3/2013,6/28/2013,121.39
Russia,RUS,2013,7,1,7,31,7/1/2013,7/31/2013,7/1/2013,7/31/2013,122.39
Russia,RUS,2013,8,1,8,31,8/1/2013,8/31/2013,8/1/2013,8/30/2013,122.56
Russia,RUS,2013,9,1,9,30,9/1/2013,9/30/2013,9/2/2013,9/30/2013,122.82
Russia,RUS,2013,10,1,10,31,10/1/2013,10/31/2013,10/1/2013,10/31/2013,123.52
Russia,RUS,2013,11,1,11,30,11/1/2013,11/30/2013,11/1/2013,11/29/2013,124.22
Russia,RUS,2013,12,1,12,31,12/1/2013,12/31/2013,12/2/2013,12/31/2013,124.84
Russia,RUS,2014,1,1,1,31,1/1/2014,1/31/2014,1/1/2014,1/31/2014,125.57
Russia,RUS,2014,2,1,2,28,2/1/2014,2/28/2014,2/3/2014,2/28/2014,126.45
Russia,RUS,2014,3,1,3,31,3/1/2014,3/31/2014,3/3/2014,3/31/2014,127.74
Russia,RUS,2014,4,1,4,30,4/1/2014,4/30/2014,4/1/2014,4/30/2014,128.89
Russia,RUS,2014,5,1,5,31,5/1/2014,5/31/2014,5/1/2014,5/30/2014,130.05
Russia,RUS,2014,6,1,6,30,6/1/2014,6/30/2014,6/2/2014,6/30/2014,130.86
Russia,RUS,2014,7,1,7,31,7/1/2014,7/31/2014,7/1/2014,7/31/2014,131.5
Russia,RUS,2014,8,1,8,31,8/1/2014,8/31/2014,8/1/2014,8/29/2014,131.82
Russia,RUS,2014,9,1,9,30,9/1/2014,9/30/2014,9/1/2014,9/30/2014,132.67
Russia,RUS,2014,10,1,10,31,10/1/2014,10/31/2014,10/1/2014,10/31/2014,133.76
Russia,RUS,2014,11,1,11,30,11/1/2014,11/30/2014,11/3/2014,11/28/2014,135.47
Russia,RUS,2014,12,1,12,31,12/1/2014,12/31/2014,12/1/2014,12/31/2014,139.02
Russia,RUS,2015,1,1,1,31,1/1/2015,1/31/2015,1/1/2015,1/30/2015,144.38
Russia,RUS,2015,2,1,2,28,2/1/2015,2/28/2015,2/2/2015,2/27/2015,147.58
Russia,RUS,2015,3,1,3,31,3/1/2015,3/31/2015,3/2/2015,3/31/2015,149.37
Russia,RUS,2015,4,1,4,30,4/1/2015,4/30/2015,4/1/2015,4/30/2015,150.05
Russia,RUS,2015,5,1,5,31,5/1/2015,5/31/2015,5/1/2015,5/29/2015,150.58
Russia,RUS,2015,6,1,6,30,6/1/2015,6/30/2015,6/1/2015,6/30/2015,150.86
Russia,RUS,2015,7,1,7,31,7/1/2015,7/31/2015,7/1/2015,7/31/2015,152.07
Russia,RUS,2015,8,1,8,31,8/1/2015,8/31/2015,8/3/2015,8/31/2015,152.6
Russia,RUS,2015,9,1,9,30,9/1/2015,9/30/2015,9/1/2015,9/30/2015,153.47
Russia,RUS,2015,10,1,10,31,10/1/2015,10/31/2015,10/1/2015,10/30/2015,154.61
Russia,RUS,2015,11,1,11,30,11/1/2015,11/30/2015,11/2/2015,11/30/2015,155.77
Russia,RUS,2015,12,1,12,31,12/1/2015,12/31/2015,12/1/2015,12/31/2015,156.97
Russia,RUS,2016,1,1,1,31,1/1/2016,1/31/2016,1/1/2016,1/29/2016,158.48
Russia,RUS,2016,2,1,2,29,2/1/2016,2/29/2016,2/1/2016,2/29/2016,159.47
Russia,RUS,2016,3,1,3,31,3/1/2016,3/31/2016,3/1/2016,3/31/2016,160.21
Russia,RUS,2016,4,1,4,30,4/1/2016,4/30/2016,4/1/2016,4/29/2016,160.91
Russia,RUS,2016,5,1,5,31,5/1/2016,5/31/2016,5/2/2016,5/31/2016,161.57
Russia,RUS,2016,6,1,6,30,6/1/2016,6/30/2016,6/1/2016,6/30/2016,162.15
Russia,RUS,2016,7,1,7,31,7/1/2016,7/31/2016,7/1/2016,7/29/2016,163.03
Russia,RUS,2016,8,1,8,31,8/1/2016,8/31/2016,8/1/2016,8/31/2016,163.05
Russia,RUS,2016,9,1,9,30,9/1/2016,9/30/2016,9/1/2016,9/30/2016,163.32
Russia,RUS,2016,10,1,10,31,10/1/2016,10/31/2016,10/3/2016,10/31/2016,164.02
Russia,RUS,2016,11,1,11,30,11/1/2016,11/30/2016,11/1/2016,11/30/2016,164.75
Russia,RUS,2016,12,1,12,31,12/1/2016,12/31/2016,12/1/2016,12/30/2016,165.41
Russia,RUS,2017,1,1,1,31,1/1/2017,1/31/2017,1/2/2017,1/31/2017,166.43
Russia,RUS,2017,2,1,2,28,2/1/2017,2/28/2017,2/1/2017,2/28/2017,166.8
Russia,RUS,2017,3,1,3,31,3/1/2017,3/31/2017,3/1/2017,3/31/2017,167.01
Russia,RUS,2017,4,1,4,30,4/1/2017,4/30/2017,4/3/2017,4/28/2017,167.57
Russia,RUS,2017,5,1,5,31,5/1/2017,5/31/2017,5/1/2017,5/31/2017,168.19
Russia,RUS,2017,6,1,6,30,6/1/2017,6/30/2017,6/1/2017,6/30/2017,169.21
Russia,RUS,2017,7,1,7,31,7/1/2017,7/31/2017,7/3/2017,7/31/2017,169.33
Russia,RUS,2017,8,1,8,31,8/1/2017,8/31/2017,8/1/2017,8/31/2017,168.42
Russia,RUS,2017,9,1,9,30,9/1/2017,9/30/2017,9/1/2017,9/29/2017,168.16
Russia,RUS,2017,10,1,10,31,10/1/2017,10/31/2017,10/2/2017,10/31/2017,168.5
Russia,RUS,2017,11,1,11,30,11/1/2017,11/30/2017,11/1/2017,11/30/2017,168.87
Russia,RUS,2017,12,1,12,31,12/1/2017,12/31/2017,12/1/2017,12/29/2017,169.58
Russia,RUS,2018,1,1,1,31,1/1/2018,1/31/2018,1/1/2018,1/31/2018,170.1
Russia,RUS,2018,2,1,2,28,2/1/2018,2/28/2018,2/1/2018,2/28/2018,170.46
Russia,RUS,2018,3,1,3,31,3/1/2018,3/31/2018,3/1/2018,3/30/2018,170.96
Russia,RUS,2018,4,1,4,30,4/1/2018,4/30/2018,4/2/2018,4/30/2018,171.61
Russia,RUS,2018,5,1,5,31,5/1/2018,5/31/2018,5/1/2018,5/31/2018,172.29
Russia,RUS,2018,6,1,6,30,6/1/2018,6/30/2018,6/1/2018,6/29/2018,173.15
Russia,RUS,2018,7,1,7,31,7/1/2018,7/31/2018,7/2/2018,7/31/2018,173.67
Russia,RUS,2018,8,1,8,31,8/1/2018,8/31/2018,8/1/2018,8/31/2018,173.67
Russia,RUS,2018,9,1,9,30,9/1/2018,9/30/2018,9/3/2018,9/28/2018,174.02
Russia,RUS,2018,10,1,10,31,10/1/2018,10/31/2018,10/1/2018,10/31/2018,174.72
Russia,RUS,2018,11,1,11,30,11/1/2018,11/30/2018,11/1/2018,11/30/2018,175.59
Russia,RUS,2018,12,1,12,31,12/1/2018,12/31/2018,12/3/2018,12/31/2018,176.99
Russia,RUS,2019,1,1,1,31,1/1/2019,1/31/2019,1/1/2019,1/31/2019,178.76
Russia,RUS,2019,2,1,2,28,2/1/2019,2/28/2019,2/1/2019,2/28/2019,179.48
Russia,RUS,2019,3,1,3,31,3/1/2019,3/31/2019,3/1/2019,3/29/2019,180.02
Russia,RUS,2019,4,1,4,30,4/1/2019,4/30/2019,4/1/2019,4/30/2019,180.56
Russia,RUS,2019,5,1,5,31,5/1/2019,5/31/2019,5/1/2019,5/31/2019,181.1
Russia,RUS,2019,6,1,6,30,6/1/2019,6/30/2019,6/3/2019,6/28/2019,181.1
Russia,RUS,2019,7,1,7,31,7/1/2019,7/31/2019,7/1/2019,7/31/2019,181.46
Russia,RUS,2019,8,1,8,31,8/1/2019,8/31/2019,8/1/2019,8/30/2019,181.1
Russia,RUS,2019,9,1,9,30,9/1/2019,9/30/2019,9/2/2019,9/30/2019,180.81
Russia,RUS,2019,10,1,10,31,10/1/2019,10/31/2019,10/1/2019,10/31/2019,180.99
Russia,RUS,2019,11,1,11,30,11/1/2019,11/30/2019,11/1/2019,11/29/2019,181.53
Russia,RUS,2019,12,1,12,31,12/1/2019,12/31/2019,12/2/2019,12/31/2019,182.26
Russia,RUS,2020,1,1,1,31,1/1/2020,1/31/2020,1/1/2020,1/31/2020,182.99
Russia,RUS,2020,2,1,2,29,2/1/2020,2/29/2020,2/3/2020,2/28/2020,183.72
Russia,RUS,2020,3,1,3,31,3/1/2020,3/31/2020,3/2/2020,3/31/2020,184.82
Russia,RUS,2020,4,1,4,30,4/1/2020,4/30/2020,4/1/2020,4/30/2020,186.3
Russia,RUS,2020,5,1,5,31,5/1/2020,5/31/2020,5/1/2020,5/29/2020,186.86
Russia,RUS,2020,6,1,6,30,6/1/2020,6/30/2020,6/1/2020,6/30/2020,187.23
Russia,RUS,2020,7,1,7,31,7/1/2020,7/31/2020,7/1/2020,7/31/2020,187.98
Russia,RUS,2020,8,1,8,31,8/1/2020,8/31/2020,8/3/2020,8/31/2020,187.98
Russia,RUS,2020,9,1,10,31,9/1/2020,10/31/2020,9/1/2020,10/30/2020,188.55
Russia,RUS,2020,10,1,11,30,10/1/2020,11/30/2020,10/1/2020,11/30/2020,189.36
Russia,RUS,2020,11,1,12,31,11/1/2020,12/31/2020,11/2/2020,12/31/2020,190.7
USA,USA,1960,1,1,1,31,1/1/1960,1/31/1960,1/1/1960,1/29/1960,29.3
USA,USA,1960,2,1,2,29,2/1/1960,2/29/1960,2/1/1960,2/29/1960,29.4
USA,USA,1960,3,1,3,31,3/1/1960,3/31/1960,3/1/1960,3/31/1960,29.4
USA,USA,1960,4,1,4,30,4/1/1960,4/30/1960,4/1/1960,4/29/1960,29.5
USA,USA,1960,5,1,5,31,5/1/1960,5/31/1960,5/2/1960,5/31/1960,29.5
USA,USA,1960,6,1,6,30,6/1/1960,6/30/1960,6/1/1960,6/30/1960,29.6
USA,USA,1960,7,1,7,31,7/1/1960,7/31/1960,7/1/1960,7/29/1960,29.6
USA,USA,1960,8,1,8,31,8/1/1960,8/31/1960,8/1/1960,8/31/1960,29.6
USA,USA,1960,9,1,9,30,9/1/1960,9/30/1960,9/1/1960,9/30/1960,29.6
USA,USA,1960,10,1,10,31,10/1/1960,10/31/1960,10/3/1960,10/31/1960,29.8
USA,USA,1960,11,1,11,30,11/1/1960,11/30/1960,11/1/1960,11/30/1960,29.8
USA,USA,1960,12,1,12,31,12/1/1960,12/31/1960,12/1/1960,12/30/1960,29.8
USA,USA,1961,1,1,1,31,1/1/1961,1/31/1961,1/2/1961,1/31/1961,29.8
USA,USA,1961,2,1,2,28,2/1/1961,2/28/1961,2/1/1961,2/28/1961,29.8
USA,USA,1961,3,1,3,31,3/1/1961,3/31/1961,3/1/1961,3/31/1961,29.8
USA,USA,1961,4,1,4,30,4/1/1961,4/30/1961,4/3/1961,4/28/1961,29.8
USA,USA,1961,5,1,5,31,5/1/1961,5/31/1961,5/1/1961,5/31/1961,29.8
USA,USA,1961,6,1,6,30,6/1/1961,6/30/1961,6/1/1961,6/30/1961,29.8
USA,USA,1961,7,1,7,31,7/1/1961,7/31/1961,7/3/1961,7/31/1961,30
USA,USA,1961,8,1,8,31,8/1/1961,8/31/1961,8/1/1961,8/31/1961,29.9
USA,USA,1961,9,1,9,30,9/1/1961,9/30/1961,9/1/1961,9/29/1961,30
USA,USA,1961,10,1,10,31,10/1/1961,10/31/1961,10/2/1961,10/31/1961,30
USA,USA,1961,11,1,11,30,11/1/1961,11/30/1961,11/1/1961,11/30/1961,30
USA,USA,1961,12,1,12,31,12/1/1961,12/31/1961,12/1/1961,12/29/1961,30
USA,USA,1962,1,1,1,31,1/1/1962,1/31/1962,1/1/1962,1/31/1962,30
USA,USA,1962,2,1,2,28,2/1/1962,2/28/1962,2/1/1962,2/28/1962,30.1
USA,USA,1962,3,1,3,31,3/1/1962,3/31/1962,3/1/1962,3/30/1962,30.1
USA,USA,1962,4,1,4,30,4/1/1962,4/30/1962,4/2/1962,4/30/1962,30.2
USA,USA,1962,5,1,5,31,5/1/1962,5/31/1962,5/1/1962,5/31/1962,30.2
USA,USA,1962,6,1,6,30,6/1/1962,6/30/1962,6/1/1962,6/29/1962,30.2
USA,USA,1962,7,1,7,31,7/1/1962,7/31/1962,7/2/1962,7/31/1962,30.3
USA,USA,1962,8,1,8,31,8/1/1962,8/31/1962,8/1/1962,8/31/1962,30.3
USA,USA,1962,9,1,9,30,9/1/1962,9/30/1962,9/3/1962,9/28/1962,30.4
USA,USA,1962,10,1,10,31,10/1/1962,10/31/1962,10/1/1962,10/31/1962,30.4
USA,USA,1962,11,1,11,30,11/1/1962,11/30/1962,11/1/1962,11/30/1962,30.4
USA,USA,1962,12,1,12,31,12/1/1962,12/31/1962,12/3/1962,12/31/1962,30.4
USA,USA,1963,1,1,1,31,1/1/1963,1/31/1963,1/1/1963,1/31/1963,30.4
USA,USA,1963,2,1,2,28,2/1/1963,2/28/1963,2/1/1963,2/28/1963,30.4
USA,USA,1963,3,1,3,31,3/1/1963,3/31/1963,3/1/1963,3/29/1963,30.5
USA,USA,1963,4,1,4,30,4/1/1963,4/30/1963,4/1/1963,4/30/1963,30.5
USA,USA,1963,5,1,5,31,5/1/1963,5/31/1963,5/1/1963,5/31/1963,30.5
USA,USA,1963,6,1,6,30,6/1/1963,6/30/1963,6/3/1963,6/28/1963,30.6
USA,USA,1963,7,1,7,31,7/1/1963,7/31/1963,7/1/1963,7/31/1963,30.7
USA,USA,1963,8,1,8,31,8/1/1963,8/31/1963,8/1/1963,8/30/1963,30.7
USA,USA,1963,9,1,9,30,9/1/1963,9/30/1963,9/2/1963,9/30/1963,30.7
USA,USA,1963,10,1,10,31,10/1/1963,10/31/1963,10/1/1963,10/31/1963,30.8
USA,USA,1963,11,1,11,30,11/1/1963,11/30/1963,11/1/1963,11/29/1963,30.8
USA,USA,1963,12,1,12,31,12/1/1963,12/31/1963,12/2/1963,12/31/1963,30.9
USA,USA,1964,1,1,1,31,1/1/1964,1/31/1964,1/1/1964,1/31/1964,30.9
USA,USA,1964,2,1,2,29,2/1/1964,2/29/1964,2/3/1964,2/28/1964,30.9
USA,USA,1964,3,1,3,31,3/1/1964,3/31/1964,3/2/1964,3/31/1964,30.9
USA,USA,1964,4,1,4,30,4/1/1964,4/30/1964,4/1/1964,4/30/1964,30.9
USA,USA,1964,5,1,5,31,5/1/1964,5/31/1964,5/1/1964,5/29/1964,30.9
USA,USA,1964,6,1,6,30,6/1/1964,6/30/1964,6/1/1964,6/30/1964,31
USA,USA,1964,7,1,7,31,7/1/1964,7/31/1964,7/1/1964,7/31/1964,31.1
USA,USA,1964,8,1,8,31,8/1/1964,8/31/1964,8/3/1964,8/31/1964,31
USA,USA,1964,9,1,9,30,9/1/1964,9/30/1964,9/1/1964,9/30/1964,31.1
USA,USA,1964,10,1,10,31,10/1/1964,10/31/1964,10/1/1964,10/30/1964,31.1
USA,USA,1964,11,1,11,30,11/1/1964,11/30/1964,11/2/1964,11/30/1964,31.2
USA,USA,1964,12,1,12,31,12/1/1964,12/31/1964,12/1/1964,12/31/1964,31.2
USA,USA,1965,1,1,1,31,1/1/1965,1/31/1965,1/1/1965,1/29/1965,31.2
USA,USA,1965,2,1,2,28,2/1/1965,2/28/1965,2/1/1965,2/26/1965,31.2
USA,USA,1965,3,1,3,31,3/1/1965,3/31/1965,3/1/1965,3/31/1965,31.3
USA,USA,1965,4,1,4,30,4/1/1965,4/30/1965,4/1/1965,4/30/1965,31.4
USA,USA,1965,5,1,5,31,5/1/1965,5/31/1965,5/3/1965,5/31/1965,31.4
USA,USA,1965,6,1,6,30,6/1/1965,6/30/1965,6/1/1965,6/30/1965,31.6
USA,USA,1965,7,1,7,31,7/1/1965,7/31/1965,7/1/1965,7/30/1965,31.6
USA,USA,1965,8,1,8,31,8/1/1965,8/31/1965,8/2/1965,8/31/1965,31.6
USA,USA,1965,9,1,9,30,9/1/1965,9/30/1965,9/1/1965,9/30/1965,31.6
USA,USA,1965,10,1,10,31,10/1/1965,10/31/1965,10/1/1965,10/29/1965,31.7
USA,USA,1965,11,1,11,30,11/1/1965,11/30/1965,11/1/1965,11/30/1965,31.7
USA,USA,1965,12,1,12,31,12/1/1965,12/31/1965,12/1/1965,12/31/1965,31.8
USA,USA,1966,1,1,1,31,1/1/1966,1/31/1966,1/3/1966,1/31/1966,31.8
USA,USA,1966,2,1,2,28,2/1/1966,2/28/1966,2/1/1966,2/28/1966,32
USA,USA,1966,3,1,3,31,3/1/1966,3/31/1966,3/1/1966,3/31/1966,32.1
USA,USA,1966,4,1,4,30,4/1/1966,4/30/1966,4/1/1966,4/29/1966,32.3
USA,USA,1966,5,1,5,31,5/1/1966,5/31/1966,5/2/1966,5/31/1966,32.3
USA,USA,1966,6,1,6,30,6/1/1966,6/30/1966,6/1/1966,6/30/1966,32.4
USA,USA,1966,7,1,7,31,7/1/1966,7/31/1966,7/1/1966,7/29/1966,32.5
USA,USA,1966,8,1,8,31,8/1/1966,8/31/1966,8/1/1966,8/31/1966,32.7
USA,USA,1966,9,1,9,30,9/1/1966,9/30/1966,9/1/1966,9/30/1966,32.7
USA,USA,1966,10,1,10,31,10/1/1966,10/31/1966,10/3/1966,10/31/1966,32.9
USA,USA,1966,11,1,11,30,11/1/1966,11/30/1966,11/1/1966,11/30/1966,32.9
USA,USA,1966,12,1,12,31,12/1/1966,12/31/1966,12/1/1966,12/30/1966,32.9
USA,USA,1967,1,1,1,31,1/1/1967,1/31/1967,1/2/1967,1/31/1967,32.9
USA,USA,1967,2,1,2,28,2/1/1967,2/28/1967,2/1/1967,2/28/1967,32.9
USA,USA,1967,3,1,3,31,3/1/1967,3/31/1967,3/1/1967,3/31/1967,33
USA,USA,1967,4,1,4,30,4/1/1967,4/30/1967,4/3/1967,4/28/1967,33.1
USA,USA,1967,5,1,5,31,5/1/1967,5/31/1967,5/1/1967,5/31/1967,33.2
USA,USA,1967,6,1,6,30,6/1/1967,6/30/1967,6/1/1967,6/30/1967,33.3
USA,USA,1967,7,1,7,31,7/1/1967,7/31/1967,7/3/1967,7/31/1967,33.4
USA,USA,1967,8,1,8,31,8/1/1967,8/31/1967,8/1/1967,8/31/1967,33.5
USA,USA,1967,9,1,9,30,9/1/1967,9/30/1967,9/1/1967,9/29/1967,33.6
USA,USA,1967,10,1,10,31,10/1/1967,10/31/1967,10/2/1967,10/31/1967,33.7
USA,USA,1967,11,1,11,30,11/1/1967,11/30/1967,11/1/1967,11/30/1967,33.8
USA,USA,1967,12,1,12,31,12/1/1967,12/31/1967,12/1/1967,12/29/1967,33.9
USA,USA,1968,1,1,1,31,1/1/1968,1/31/1968,1/1/1968,1/31/1968,34.1
USA,USA,1968,2,1,2,29,2/1/1968,2/29/1968,2/1/1968,2/29/1968,34.2
USA,USA,1968,3,1,3,31,3/1/1968,3/31/1968,3/1/1968,3/29/1968,34.3
USA,USA,1968,4,1,4,30,4/1/1968,4/30/1968,4/1/1968,4/30/1968,34.4
USA,USA,1968,5,1,5,31,5/1/1968,5/31/1968,5/1/1968,5/31/1968,34.5
USA,USA,1968,6,1,6,30,6/1/1968,6/30/1968,6/3/1968,6/28/1968,34.7
USA,USA,1968,7,1,7,31,7/1/1968,7/31/1968,7/1/1968,7/31/1968,34.9
USA,USA,1968,8,1,8,31,8/1/1968,8/31/1968,8/1/1968,8/30/1968,35
USA,USA,1968,9,1,9,30,9/1/1968,9/30/1968,9/2/1968,9/30/1968,35.1
USA,USA,1968,10,1,10,31,10/1/1968,10/31/1968,10/1/1968,10/31/1968,35.3
USA,USA,1968,11,1,11,30,11/1/1968,11/30/1968,11/1/1968,11/29/1968,35.4
USA,USA,1968,12,1,12,31,12/1/1968,12/31/1968,12/2/1968,12/31/1968,35.5
USA,USA,1969,1,1,1,31,1/1/1969,1/31/1969,1/1/1969,1/31/1969,35.6
USA,USA,1969,2,1,2,28,2/1/1969,2/28/1969,2/3/1969,2/28/1969,35.8
USA,USA,1969,3,1,3,31,3/1/1969,3/31/1969,3/3/1969,3/31/1969,36.1
USA,USA,1969,4,1,4,30,4/1/1969,4/30/1969,4/1/1969,4/30/1969,36.3
USA,USA,1969,5,1,5,31,5/1/1969,5/31/1969,5/1/1969,5/30/1969,36.4
USA,USA,1969,6,1,6,30,6/1/1969,6/30/1969,6/2/1969,6/30/1969,36.6
USA,USA,1969,7,1,7,31,7/1/1969,7/31/1969,7/1/1969,7/31/1969,36.8
USA,USA,1969,8,1,8,31,8/1/1969,8/31/1969,8/1/1969,8/29/1969,37
USA,USA,1969,9,1,9,30,9/1/1969,9/30/1969,9/1/1969,9/30/1969,37.1
USA,USA,1969,10,1,10,31,10/1/1969,10/31/1969,10/1/1969,10/31/1969,37.3
USA,USA,1969,11,1,11,30,11/1/1969,11/30/1969,11/3/1969,11/28/1969,37.5
USA,USA,1969,12,1,12,31,12/1/1969,12/31/1969,12/1/1969,12/31/1969,37.7
USA,USA,1970,1,1,1,31,1/1/1970,1/31/1970,1/1/1970,1/30/1970,37.8
USA,USA,1970,2,1,2,28,2/1/1970,2/28/1970,2/2/1970,2/27/1970,38
USA,USA,1970,3,1,3,31,3/1/1970,3/31/1970,3/2/1970,3/31/1970,38.2
USA,USA,1970,4,1,4,30,4/1/1970,4/30/1970,4/1/1970,4/30/1970,38.5
USA,USA,1970,5,1,5,31,5/1/1970,5/31/1970,5/1/1970,5/29/1970,38.6
USA,USA,1970,6,1,6,30,6/1/1970,6/30/1970,6/1/1970,6/30/1970,38.8
USA,USA,1970,7,1,7,31,7/1/1970,7/31/1970,7/1/1970,7/31/1970,39
USA,USA,1970,8,1,8,31,8/1/1970,8/31/1970,8/3/1970,8/31/1970,39
USA,USA,1970,9,1,9,30,9/1/1970,9/30/1970,9/1/1970,9/30/1970,39.2
USA,USA,1970,10,1,10,31,10/1/1970,10/31/1970,10/1/1970,10/30/1970,39.4
USA,USA,1970,11,1,11,30,11/1/1970,11/30/1970,11/2/1970,11/30/1970,39.6
USA,USA,1970,12,1,12,31,12/1/1970,12/31/1970,12/1/1970,12/31/1970,39.8
USA,USA,1971,1,1,1,31,1/1/1971,1/31/1971,1/1/1971,1/29/1971,39.8
USA,USA,1971,2,1,2,28,2/1/1971,2/28/1971,2/1/1971,2/26/1971,39.9
USA,USA,1971,3,1,3,31,3/1/1971,3/31/1971,3/1/1971,3/31/1971,40
USA,USA,1971,4,1,4,30,4/1/1971,4/30/1971,4/1/1971,4/30/1971,40.1
USA,USA,1971,5,1,5,31,5/1/1971,5/31/1971,5/3/1971,5/31/1971,40.3
USA,USA,1971,6,1,6,30,6/1/1971,6/30/1971,6/1/1971,6/30/1971,40.6
USA,USA,1971,7,1,7,31,7/1/1971,7/31/1971,7/1/1971,7/30/1971,40.7
USA,USA,1971,8,1,8,31,8/1/1971,8/31/1971,8/2/1971,8/31/1971,40.8
USA,USA,1971,9,1,9,30,9/1/1971,9/30/1971,9/1/1971,9/30/1971,40.8
USA,USA,1971,10,1,10,31,10/1/1971,10/31/1971,10/1/1971,10/29/1971,40.9
USA,USA,1971,11,1,11,30,11/1/1971,11/30/1971,11/1/1971,11/30/1971,40.9
USA,USA,1971,12,1,12,31,12/1/1971,12/31/1971,12/1/1971,12/31/1971,41.1
USA,USA,1972,1,1,1,31,1/1/1972,1/31/1972,1/3/1972,1/31/1972,41.1
USA,USA,1972,2,1,2,29,2/1/1972,2/29/1972,2/1/1972,2/29/1972,41.3
USA,USA,1972,3,1,3,31,3/1/1972,3/31/1972,3/1/1972,3/31/1972,41.4
USA,USA,1972,4,1,4,30,4/1/1972,4/30/1972,4/3/1972,4/28/1972,41.5
USA,USA,1972,5,1,5,31,5/1/1972,5/31/1972,5/1/1972,5/31/1972,41.6
USA,USA,1972,6,1,6,30,6/1/1972,6/30/1972,6/1/1972,6/30/1972,41.7
USA,USA,1972,7,1,7,31,7/1/1972,7/31/1972,7/3/1972,7/31/1972,41.9
USA,USA,1972,8,1,8,31,8/1/1972,8/31/1972,8/1/1972,8/31/1972,42
USA,USA,1972,9,1,9,30,9/1/1972,9/30/1972,9/1/1972,9/29/1972,42.1
USA,USA,1972,10,1,10,31,10/1/1972,10/31/1972,10/2/1972,10/31/1972,42.3
USA,USA,1972,11,1,11,30,11/1/1972,11/30/1972,11/1/1972,11/30/1972,42.4
USA,USA,1972,12,1,12,31,12/1/1972,12/31/1972,12/1/1972,12/29/1972,42.5
USA,USA,1973,1,1,1,31,1/1/1973,1/31/1973,1/1/1973,1/31/1973,42.6
USA,USA,1973,2,1,2,28,2/1/1973,2/28/1973,2/1/1973,2/28/1973,42.9
USA,USA,1973,3,1,3,31,3/1/1973,3/31/1973,3/1/1973,3/30/1973,43.3
USA,USA,1973,4,1,4,30,4/1/1973,4/30/1973,4/2/1973,4/30/1973,43.6
USA,USA,1973,5,1,5,31,5/1/1973,5/31/1973,5/1/1973,5/31/1973,43.9
USA,USA,1973,6,1,6,30,6/1/1973,6/30/1973,6/1/1973,6/29/1973,44.2
USA,USA,1973,7,1,7,31,7/1/1973,7/31/1973,7/2/1973,7/31/1973,44.3
USA,USA,1973,8,1,8,31,8/1/1973,8/31/1973,8/1/1973,8/31/1973,45.1
USA,USA,1973,9,1,9,30,9/1/1973,9/30/1973,9/3/1973,9/28/1973,45.2
USA,USA,1973,10,1,10,31,10/1/1973,10/31/1973,10/1/1973,10/31/1973,45.6
USA,USA,1973,11,1,11,30,11/1/1973,11/30/1973,11/1/1973,11/30/1973,45.9
USA,USA,1973,12,1,12,31,12/1/1973,12/31/1973,12/3/1973,12/31/1973,46.2
USA,USA,1974,1,1,1,31,1/1/1974,1/31/1974,1/1/1974,1/31/1974,46.6
USA,USA,1974,2,1,2,28,2/1/1974,2/28/1974,2/1/1974,2/28/1974,47.2
USA,USA,1974,3,1,3,31,3/1/1974,3/31/1974,3/1/1974,3/29/1974,47.8
USA,USA,1974,4,1,4,30,4/1/1974,4/30/1974,4/1/1974,4/30/1974,48
USA,USA,1974,5,1,5,31,5/1/1974,5/31/1974,5/1/1974,5/31/1974,48.6
USA,USA,1974,6,1,6,30,6/1/1974,6/30/1974,6/3/1974,6/28/1974,49
USA,USA,1974,7,1,7,31,7/1/1974,7/31/1974,7/1/1974,7/31/1974,49.4
USA,USA,1974,8,1,8,31,8/1/1974,8/31/1974,8/1/1974,8/30/1974,50
USA,USA,1974,9,1,9,30,9/1/1974,9/30/1974,9/2/1974,9/30/1974,50.6
USA,USA,1974,10,1,10,31,10/1/1974,10/31/1974,10/1/1974,10/31/1974,51.1
USA,USA,1974,11,1,11,30,11/1/1974,11/30/1974,11/1/1974,11/29/1974,51.5
USA,USA,1974,12,1,12,31,12/1/1974,12/31/1974,12/2/1974,12/31/1974,51.9
USA,USA,1975,1,1,1,31,1/1/1975,1/31/1975,1/1/1975,1/31/1975,52.1
USA,USA,1975,2,1,2,28,2/1/1975,2/28/1975,2/3/1975,2/28/1975,52.5
